,Frame,x1,y1,x2,y2
71,7.1,33.17665903391579,3.9805735940935114,33.093258509194854,3.981563821787115
72,7.2,33.203074661491634,3.9781714301769795,33.11978044663194,3.979155904463102
73,7.3,33.224273412486994,3.9751155387030037,33.14108647142129,3.9760917065735617
74,7.4,33.230558524887996,3.971657170295747,33.14751630999944,3.9726217744870937
75,7.5,33.21453625486089,3.9681353158629635,33.131703120143115,3.969084443784184
76,7.6,33.172330420870466,3.9649638749712595,33.08978329742038,3.965893079871768
77,7.7,33.1046017835387,3.962616688046721,33.022411706315914,3.963521168457052
78,7.8,33.01622107199958,3.9615798931311907,32.93443669301524,3.9624548064628287
79,7.9,32.915530494032375,3.962307621007587,32.83416471525507,3.963148451792628
80,8.0,32.81292349945532,3.9651372906145435,32.73194679390116,3.9659402179555214
