,Frame,x1,y1,x2,y2
71,7.1,32.8057237718334,3.9881550475991587,33.063749812091274,3.9874325931803165
72,7.2,33.086697481714374,3.9841032668597904,33.34556072257151,3.9833775182852533
73,7.3,33.360939398488064,3.9803439302706507,33.620850481520066,3.9796229342073546
74,7.4,33.53400384409433,3.9763206220071567,33.793960339867624,3.975612578604371
75,7.5,33.557314563784615,3.970788117690174,33.81565055065434,3.9700972323804224
76,7.6,33.442941177442414,3.9629446158797323,33.69808890114988,3.962269176193412
77,7.7,33.242082726055884,3.9533374156273995,33.49309307796639,3.952672311263818
78,7.8,33.00779827017635,3.9439779486262956,33.25440772659666,3.943320577317806
79,7.9,32.76890591249137,3.9374689542196366,33.01126321394143,3.936824323273144
80,8.0,32.529801702449205,3.9358353961548493,32.768161377850234,3.935216546160086
